iter	RMSE
1666	15.47285126
1667	15.47285126
1668	15.47285126
1669	15.47285126
1670	15.47285126
1671	15.47285126
1672	15.47285126
1673	15.47285126
1674	15.47285126
1675	15.47285126
1676	15.47285126
1677	15.47285126
1678	15.47285126
1679	15.47285126
1680	15.47285126
1681	15.47285126
1682	15.47285126
1683	15.47285126
1684	15.47285126
1685	15.47285126
1686	15.47285126
1687	15.47285126
1688	15.47285126
1689	15.47285126
1690	15.47285126
1691	15.47285126
1692	15.47285126
1693	15.47285126
1694	15.47285126
1695	15.47285126
1696	15.47285126
1697	15.47285126
1698	15.47285126
1699	15.47285126
1700	15.47285126
1701	15.47285126
1702	15.47285126
1703	15.47285126
1704	15.47285126
1705	15.47285126
1706	15.47285126
1707	15.47285069
1708	15.47285069
1709	15.47285069
1710	15.47285069
1711	15.47285069
1712	15.47285069
1713	15.47285069
1714	15.47285068
1715	15.47285068
1716	15.47285068
1717	15.47285056
1718	15.47285056
1719	15.47285054
1720	15.47285054
1721	15.47285054
1722	15.47285054
1723	15.47285053
1724	15.47285053
1725	15.47285051
1726	15.47285051
1727	15.4728505
1728	15.4728505
1729	15.4728505
1730	15.4728505
1731	15.4728505
1732	15.4728505
1733	15.4728505
1734	15.4728505
1735	15.4728505
1736	15.4728505
1737	15.4728505
1738	15.4728505
1739	15.4728505
1740	15.4728505
1741	15.4728505
1742	15.4728505
1743	15.4728505
1744	15.4728505
1745	15.4728505
1746	15.4728505
1747	15.4728505
1748	15.4728505
1749	15.4728505
1750	15.4728505
1751	15.4728505
1752	15.4728505
1753	15.4728505
1754	15.4728505
1755	15.4728505
1756	15.4728505
1757	15.4728505
1758	15.4728505
1759	15.4728505
1760	15.4728505
1761	15.4728505
1762	15.4728505
1763	15.47285049
1764	15.47285049
1765	15.47285049
1766	15.47285049
1767	15.47285049
1768	15.47285049
1769	15.47285049
1770	15.47285049
1771	15.47285049
1772	15.47285049
1773	15.47285049
1774	15.47285049
1775	15.47285049
1776	15.47285049
1777	15.47285049
1778	15.47285049
1779	15.47285049
1780	15.47285049
1781	15.47285049
1782	15.47285049
1783	15.47285049
1784	15.47285049
1785	15.47285049
1786	15.47285049
1787	15.47285049
1788	15.47285049
1789	15.47285049
1790	15.47285049
1791	15.47285049
1792	15.47285049
1793	15.47285049
1794	15.47285049
1795	15.47285049
1796	15.47285049
1797	15.47285049
1798	15.47285049
1799	15.47285049
1800	15.47285049
1801	15.47285049
1802	15.47285049
1803	15.47285049
1804	15.47285049
1805	15.47285049
1806	15.47285049
1807	15.47285049
1808	15.47285049
1809	15.47285049
1810	15.47285049
1811	15.47285049
1812	15.47285049
1813	15.47285049
1814	15.47285049
1815	15.47285049
1816	15.47285049
1817	15.47285049
1818	15.47285049
1819	15.47285049
1820	15.47285049
1821	15.47285049
1822	15.47285049
1823	15.47285049
1824	15.47285049
1825	15.47285049
1826	15.47285049
1827	15.47285049
1828	15.47285049
1829	15.47285049
1830	15.47285049
1831	15.47285049
1832	15.47285049
1833	15.47285049
1834	15.47285049
1835	15.47285049
1836	15.47285049
1837	15.47285049
1838	15.47285049
1839	15.47285049
1840	15.47285049
1841	15.47285049
1842	15.47285049
1843	15.47285049
1844	15.47285049
1845	15.47285049
1846	15.47285049
1847	15.47285049
1848	15.47285049
1849	15.47285049
1850	15.47285049
1851	15.47285049
1852	15.47285049
1853	15.47285049
1854	15.47285049
1855	15.47285049
1856	15.47285049
1857	15.47285049
1858	15.47285049
1859	15.47285048
1860	15.47285048
1861	15.47285048
1862	15.47285048
1863	15.47285048
1864	15.47285048
1865	15.47285048
1866	15.47285048
1867	15.47285048
1868	15.47285048
1869	15.47285048
1870	15.47285048
1871	15.47285048
1872	15.47285048
1873	15.47285048
1874	15.47285048
1875	15.47285048
1876	15.47285048
1877	15.47285048
1878	15.47285048
1879	15.47285048
1880	15.47285048
1881	15.47285048
1882	15.47285048
1883	15.47285048
1884	15.47285048
1885	15.47285048
1886	15.47285048
1887	15.47285048
1888	15.47285048
1889	15.47285048
1890	15.47285048
1891	15.47285048
1892	15.47285048
1893	15.47285048
1894	15.47285048
1895	15.47285048
1896	15.47285048
1897	15.47285048
1898	15.47285048
1899	15.47285048
1900	15.47285048
1901	15.47285048
1902	15.47285048
1903	15.47285048
1904	15.47285048
1905	15.47285048
1906	15.47285048
1907	15.47285048
1908	15.47285048
1909	15.47285048
1910	15.47285048
1911	15.47285048
1912	15.47285048
1913	15.47285048
1914	15.47285048
1915	15.47285048
1916	15.47285048
1917	15.47285048
1918	15.47285048
1919	15.47285048
1920	15.47285048
1921	15.47285048
1922	15.47285048
1923	15.47285048
1924	15.47285048
1925	15.47285048
1926	15.47285048
1927	15.47285048
1928	15.47285048
1929	15.47285048
1930	15.47285048
1931	15.47285048
1932	15.47285048
1933	15.47285048
1934	15.4728504
1935	15.4728504
1936	15.47285038
1937	15.47285038
1938	15.47285037
1939	15.47285037
1940	15.47285037
1941	15.47285037
1942	15.47285037
1943	15.47285037
1944	15.47285037
1945	15.47285037
1946	15.47285019
1947	15.47285019
1948	15.47285017
1949	15.47285017
1950	15.47285017
1951	15.47285017
1952	15.47285017
1953	15.47285017
1954	15.47285017
1955	15.47285017
1956	15.47285016
1957	15.47285015
1958	15.47285015
1959	15.47285014
1960	15.47285014
1961	15.47285014
1962	15.47285014
1963	15.47285014
1964	15.47285014
1965	15.47285014
1966	15.47285014
1967	15.47285014
1968	15.47285014
1969	15.47285014
1970	15.47285014
1971	15.47285013
1972	15.47285013
1973	15.47285013
1974	15.47285013
1975	15.47285013
1976	15.47285013
1977	15.47285013
1978	15.47285013
1979	15.47285013
1980	15.47285013
1981	15.47285013
1982	15.47285013
1983	15.47285013
1984	15.47285013
1985	15.47285013
1986	15.47285013
1987	15.47285013
1988	15.47285013
1989	15.47285013
1990	15.47285013
1991	15.47285013
1992	15.47285013
1993	15.47285013
1994	15.47285013
1995	15.47285013
1996	15.47285013
1997	15.47285013
1998	15.47285013
1999	15.47285013
2000	15.47285013
2001	15.47285013
2002	15.47285013
2003	15.47285013
2004	15.47285013
2005	15.47285013
2006	15.47285013
2007	15.47285013
2008	15.47285013
2009	15.47285013
2010	15.47285013
2011	15.47285013
2012	15.47285013
2013	15.47285013
2014	15.47285013
2015	15.47285013
2016	15.47285013
2017	15.47285013
2018	15.47285013
2019	15.47285013
2020	15.47285013
2021	15.47285013
2022	15.47285013
2023	15.47285013
2024	15.47285013
2025	15.47285013
2026	15.47285013
2027	15.47285013
2028	15.47285013
2029	15.47285013
2030	15.47285013
2031	15.47285013
2032	15.47285013
2033	15.47285013
2034	15.47285013
2035	15.47285013
2036	15.47285013
2037	15.47285013
2038	15.47285013
2039	15.47285013
2040	15.47285013
2041	15.47285013
2042	15.47285013
2043	15.47285013
2044	15.47285013
2045	15.47285013
2046	15.47285013
2047	15.47285013
2048	15.47285013
2049	15.47285013
2050	15.47285013
2051	15.47285013
2052	15.47285013
2053	15.47285013
2054	15.47285013
2055	15.47285013
2056	15.47285013
2057	15.47285013
2058	15.47285013
2059	15.47285013
2060	15.47285013
2061	15.47285008
2062	15.47285006
2063	15.47285006
2064	15.47285006
2065	15.47285006
2066	15.47285006
2067	15.47285006
2068	15.47285006
2069	15.47285006
2070	15.47285006
2071	15.47285006
2072	15.47285006
2073	15.47285006
2074	15.47285005
2075	15.47284985
2076	15.47284985
2077	15.47284985
2078	15.47284985
2079	15.47284984
2080	15.47284984
2081	15.47284984
2082	15.47284984
2083	15.47284984
2084	15.47284984
2085	15.47284984
2086	15.47284984
2087	15.47284984
2088	15.47284984
2089	15.47284984
2090	15.47284984
2091	15.47284984
2092	15.47284984
2093	15.47284984
2094	15.47284984
2095	15.47284984
2096	15.47284984
2097	15.47284984
2098	15.47284984
2099	15.47284984
2100	15.47284984
2101	15.47284984
2102	15.47284984
2103	15.47284983
2104	15.47284983
2105	15.47284983
2106	15.47284983
2107	15.47284983
2108	15.47284983
2109	15.47284983
2110	15.47284983
2111	15.47284983
2112	15.47284983
2113	15.47284983
2114	15.47284983
2115	15.47284983
2116	15.47284983
2117	15.47284983
2118	15.47284983
2119	15.47284983
2120	15.47284983
2121	15.47284983
2122	15.47284983
2123	15.47284983
2124	15.47284983
2125	15.47284983
2126	15.47284983
2127	15.47284983
2128	15.47284983
2129	15.47284983
2130	15.47284983
2131	15.47284983
2132	15.47284983
2133	15.47284983
2134	15.47284983
2135	15.47284983
2136	15.47284983
2137	15.47284983
2138	15.47284983
2139	15.47284983
2140	15.47284983
2141	15.47284983
2142	15.47284983
2143	15.47284983
2144	15.47284983
2145	15.47284983
2146	15.47284983
2147	15.47284983
2148	15.47284983
2149	15.47284983
2150	15.47284983
2151	15.47284983
2152	15.47284983
2153	15.47284983
2154	15.47284983
2155	15.47284983
2156	15.47284983
2157	15.47284983
2158	15.47284983
2159	15.47284983
2160	15.47284983
2161	15.47284983
2162	15.47284983
2163	15.47284983
2164	15.47284983
2165	15.47284983
2166	15.47284983
2167	15.47284983
2168	15.47284983
2169	15.47284983
2170	15.47284983
2171	15.47284983
2172	15.47284983
2173	15.47284983
2174	15.47284983
2175	15.47284983
2176	15.47284983
2177	15.47284983
2178	15.47284983
2179	15.47284983
2180	15.47284983
2181	15.47284983
2182	15.47284983
2183	15.47284983
2184	15.47284983
2185	15.47284983
2186	15.47284983
2187	15.47284983
2188	15.47284983
2189	15.47284983
2190	15.47284983
2191	15.47284983
2192	15.47284983
2193	15.47284983
2194	15.47284983
2195	15.47284983
2196	15.47284983
2197	15.47284983
2198	15.47284983
2199	15.47284983
2200	15.47284983
2201	15.47284983
2202	15.47284983
2203	15.47284983
2204	15.47284983
2205	15.47284983
2206	15.47284983
2207	15.47284983
2208	15.47284983
2209	15.47284983
2210	15.47284983
2211	15.47284983
2212	15.47284983
2213	15.47284983
2214	15.47284983
2215	15.47284983
2216	15.47284983
2217	15.47284983
2218	15.47284983
2219	15.47284983
2220	15.47284983
2221	15.47284983
2222	15.47284983
2223	15.47284983
2224	15.47284983
2225	15.47284983
2226	15.47284983
2227	15.47284983
2228	15.47284983
2229	15.47284983
2230	15.47284983
2231	15.47284983
2232	15.47284983
2233	15.47284983
2234	15.47284983
2235	15.47284983
2236	15.47284983
2237	15.47284983
2238	15.47284983
2239	15.47284983
2240	15.47284983
2241	15.47284983
2242	15.47284983
2243	15.47284983
2244	15.47284983
2245	15.47284983
2246	15.47284983
2247	15.47284983
2248	15.47284983
2249	15.47284983
2250	15.47284983
2251	15.47284983
2252	15.47284983
2253	15.47284983
2254	15.47284983
2255	15.47284983
2256	15.47284983
2257	15.47284983
2258	15.47284983
2259	15.47284983
2260	15.47284983
2261	15.47284983
2262	15.47284983
2263	15.47284983
2264	15.47284983
2265	15.47284983
2266	15.47284983
2267	15.47284983
2268	15.47284983
2269	15.47284983
2270	15.47284983
2271	15.47284983
2272	15.47284983
2273	15.47284983
2274	15.47284983
2275	15.47284983
2276	15.47284983
2277	15.47284983
2278	15.47284983
2279	15.47284983
2280	15.47284983
2281	15.47284983
2282	15.47284983
2283	15.47284976
2284	15.47284976
2285	15.47284976
2286	15.47284976
2287	15.47284976
2288	15.47284975
2289	15.47284974
2290	15.47284974
2291	15.47284974
2292	15.47284974
2293	15.47284974
2294	15.47284974
2295	15.47284973
2296	15.47284973
2297	15.47284973
2298	15.47284973
2299	15.47284973
2300	15.47284973
2301	15.47284973
2302	15.47284973
2303	15.47284973
2304	15.47284973
2305	15.47284973
2306	15.47284973
2307	15.47284973
2308	15.47284973
2309	15.47284973
2310	15.47284973
2311	15.47284973
2312	15.47284973
2313	15.47284973
2314	15.47284973
2315	15.47284973
2316	15.47284973
2317	15.47284973
2318	15.47284973
2319	15.47284973
2320	15.47284973
2321	15.47284973
2322	15.47284973
2323	15.47284973
2324	15.47284973
2325	15.47284973
2326	15.47284973
2327	15.47284973
2328	15.47284973
2329	15.47284973
2330	15.47284973
2331	15.47284973
2332	15.47284973
2333	15.47284973
2334	15.47284973
2335	15.47284973
2336	15.47284973
2337	15.47284973
2338	15.47284973
2339	15.47284973
2340	15.47284973
2341	15.47284973
2342	15.47284973
2343	15.47284973
2344	15.47284973
2345	15.47284973
2346	15.47284973
2347	15.47284973
2348	15.47284973
2349	15.47284973
2350	15.47284973
2351	15.47284973
2352	15.47284973
2353	15.47284973
2354	15.47284973
2355	15.47284973
2356	15.47284973
2357	15.47284973
2358	15.47284973
2359	15.47284973
2360	15.47284973
2361	15.47284973
2362	15.47284973
2363	15.47284973
2364	15.47284973
2365	15.47284973
2366	15.47284973
2367	15.47284973
2368	15.47284973
2369	15.47284973
2370	15.47284973
2371	15.47284973
2372	15.47284973
2373	15.47284973
2374	15.47284973
2375	15.47284973
2376	15.47284973
2377	15.47284973
2378	15.47284973
2379	15.47284973
2380	15.47284973
2381	15.47284973
2382	15.47284973
2383	15.47284973
2384	15.47284973
2385	15.47284973
2386	15.47284973
2387	15.47284973
2388	15.47284973
2389	15.47284973
2390	15.47284973
2391	15.47284973
2392	15.47284973
2393	15.47284973
2394	15.47284973
2395	15.47284973
2396	15.47284973
2397	15.47284973
2398	15.47284973
2399	15.47284973
2400	15.47284973
2401	15.47284973
2402	15.47284973
2403	15.47284973
2404	15.47284973
2405	15.47284973
2406	15.47284973
2407	15.47284973
2408	15.47284973
2409	15.47284973
2410	15.47284973
2411	15.47284973
2412	15.47284973
2413	15.47284973
2414	15.47284973
2415	15.47284973
2416	15.47284973
2417	15.47284973
2418	15.47284973
2419	15.47284973
2420	15.47284973
2421	15.47284973
2422	15.47284973
2423	15.47284973
2424	15.47284973
2425	15.47284973
2426	15.47284973
2427	15.47284973
2428	15.47284973
2429	15.47284973
2430	15.47284973
2431	15.47284973
2432	15.47284973
2433	15.47284973
2434	15.47284973
2435	15.47284973
2436	15.47284973
2437	15.47284973
2438	15.47284973
2439	15.47284973
2440	15.47284973
2441	15.47284973
2442	15.47284973
2443	15.47284973
2444	15.47284973
2445	15.47284973
2446	15.47284973
2447	15.47284973
2448	15.47284973
2449	15.47284973
2450	15.47284973
2451	15.47284973
2452	15.47284973
2453	15.47284973
2454	15.47284973
2455	15.47284973
2456	15.47284973
2457	15.47284973
2458	15.47284973
2459	15.47284973
2460	15.47284973
2461	15.47284973
2462	15.47284973
2463	15.47284973
2464	15.47284973
2465	15.47284973
2466	15.47284973
2467	15.47284973
2468	15.47284973
2469	15.47284973
2470	15.47284973
2471	15.47284973
2472	15.47284973
2473	15.47284973
2474	15.47284973
2475	15.47284973
2476	15.47284973
2477	15.47284973
2478	15.47284973
2479	15.47284973
2480	15.47284973
2481	15.47284973
2482	15.47284973
2483	15.47284973
2484	15.47284973
2485	15.47284973
2486	15.47284973
2487	15.47284973
2488	15.47284973
2489	15.47284973
2490	15.47284973
2491	15.47284973
2492	15.47284973
2493	15.47284973
2494	15.47284973
2495	15.47284973
2496	15.47284973
2497	15.47284973
2498	15.47284973
2499	15.47284973
2500	15.47284973
2501	15.47284973
2502	15.47284973
2503	15.47284973
2504	15.47284973
2505	15.47284973
2506	15.47284973
2507	15.47284973
2508	15.47284973
2509	15.47284973
2510	15.47284973
2511	15.47284973
2512	15.47284973
2513	15.47284973
2514	15.47284973
2515	15.47284973
2516	15.47284973
2517	15.47284973
2518	15.47284973
2519	15.47284973
2520	15.47284973
2521	15.47284973
2522	15.47284973
2523	15.47284973
2524	15.47284973
2525	15.47284973
2526	15.47284973
2527	15.47284973
2528	15.47284973
2529	15.47284973
2530	15.47284973
2531	15.47284973
2532	15.47284973
2533	15.47284973
2534	15.47284973
2535	15.47284973
2536	15.47284973
2537	15.47284973
2538	15.47284973
2539	15.47284973
2540	15.47284973
2541	15.47284973
2542	15.47284973
2543	15.47284973
2544	15.47284973
2545	15.47284973
2546	15.47284973
2547	15.47284973
2548	15.47284973
2549	15.47284973
2550	15.47284973
2551	15.47284973
2552	15.47284973
2553	15.47284973
2554	15.47284973
2555	15.47284973
2556	15.47284973
2557	15.47284973
2558	15.47284973
2559	15.47284973
2560	15.47284973
2561	15.47284973
2562	15.47284973
2563	15.47284973
2564	15.47284973
2565	15.47284973
2566	15.47284973
2567	15.47284973
2568	15.47284973
2569	15.47284973
2570	15.47284973
2571	15.47284973
2572	15.47284973
2573	15.47284973
2574	15.47284973
2575	15.47284973
2576	15.47284973
2577	15.47284973
2578	15.47284973
2579	15.47284973
2580	15.47284973
2581	15.47284973
2582	15.47284973
2583	15.47284973
2584	15.47284973
2585	15.47284973
2586	15.47284973
2587	15.47284973
2588	15.47284973
2589	15.47284973
2590	15.47284973
2591	15.47284973
2592	15.47284973
2593	15.47284973
2594	15.47284973
2595	15.47284973
2596	15.47284973
2597	15.47284973
2598	15.47284973
2599	15.47284973
2600	15.47284973
2601	15.47284973
2602	15.47284973
2603	15.47284973
2604	15.47284973
2605	15.47284973
2606	15.47284973
2607	15.47284973
2608	15.47284973
2609	15.47284973
2610	15.47284973
2611	15.47284973
2612	15.47284973
2613	15.47284973
2614	15.47284973
2615	15.47284973
2616	15.47284973
2617	15.47284973
2618	15.47284973
2619	15.47284973
2620	15.47284973
2621	15.47284973
2622	15.47284973
2623	15.47284973
2624	15.47284973
2625	15.47284973
2626	15.47284973
2627	15.47284973
2628	15.47284973
2629	15.47284973
2630	15.47284973
2631	15.47284973
2632	15.47284973
2633	15.47284973
2634	15.47284973
2635	15.47284973
2636	15.47284973
2637	15.47284973
2638	15.47284973
2639	15.47284973
2640	15.47284973
2641	15.47284973
2642	15.47284973
2643	15.47284973
2644	15.47284973
2645	15.47284973
2646	15.47284973
2647	15.47284973
2648	15.47284973
2649	15.47284973
2650	15.47284973
2651	15.47284966
2652	15.47284935
2653	15.47284934
2654	15.47284922
2655	15.4728492
2656	15.4728492
2657	15.4728492
2658	15.4728492
2659	15.4728492
2660	15.4728492
2661	15.4728492
2662	15.4728492
2663	15.4728492
2664	15.4728492
2665	15.4728492
2666	15.4728492
2667	15.4728492
2668	15.4728492
2669	15.4728492
2670	15.47284919
2671	15.47284919
2672	15.47284919
2673	15.47284919
2674	15.47284919
2675	15.47284919
2676	15.47284919
2677	15.47284919
2678	15.47284919
2679	15.47284919
2680	15.47284919
2681	15.47284919
2682	15.47284919
2683	15.47284919
2684	15.47284919
2685	15.47284919
2686	15.47284918
2687	15.47284918
2688	15.47284918
2689	15.47284918
2690	15.47284918
2691	15.47284918
2692	15.47284918
2693	15.47284918
2694	15.47284918
2695	15.47284918
2696	15.47284918
2697	15.47284918
2698	15.47284918
2699	15.47284918
2700	15.47284918
2701	15.47284918
2702	15.47284918
2703	15.47284917
2704	15.47284917
2705	15.47284917
2706	15.47284917
2707	15.47284917
2708	15.47284917
2709	15.47284917
2710	15.47284917
2711	15.47284917
2712	15.47284917
2713	15.47284917
2714	15.47284917
2715	15.47284917
2716	15.47284917
2717	15.47284917
2718	15.47284917
2719	15.47284917
2720	15.47284917
2721	15.47284917
2722	15.47284917
2723	15.47284917
2724	15.47284917
2725	15.47284917
2726	15.47284917
2727	15.47284917
2728	15.47284917
2729	15.47284917
2730	15.47284917
2731	15.47284917
2732	15.47284917
2733	15.47284917
2734	15.47284917
2735	15.47284917
2736	15.47284917
2737	15.47284917
2738	15.47284917
2739	15.47284917
2740	15.47284917
2741	15.47284917
2742	15.47284916
2743	15.47284916
2744	15.47284916
2745	15.47284916
2746	15.47284916
2747	15.47284916
2748	15.47284916
2749	15.47284916
2750	15.47284916
2751	15.47284916
2752	15.47284916
2753	15.47284916
2754	15.47284916
2755	15.47284916
2756	15.47284916
2757	15.47284916
2758	15.47284916
2759	15.47284916
2760	15.47284916
2761	15.47284916
2762	15.47284916
2763	15.47284916
2764	15.47284916
2765	15.47284916
2766	15.47284916
2767	15.47284916
2768	15.47284916
2769	15.47284916
2770	15.47284916
2771	15.47284916
2772	15.47284916
2773	15.47284916
2774	15.47284916
2775	15.47284916
2776	15.47284916
2777	15.47284916
2778	15.47284916
2779	15.47284916
2780	15.47284915
2781	15.47284915
2782	15.47284915
2783	15.47284915
2784	15.47284915
2785	15.47284915
2786	15.47284915
2787	15.47284915
2788	15.47284915
2789	15.47284915
2790	15.47284915
2791	15.47284915
2792	15.47284915
2793	15.47284915
2794	15.47284915
2795	15.47284797
2796	15.47284797
2797	15.47284797
2798	15.47284796
2799	15.47284796
2800	15.47284796
2801	15.47284796
2802	15.47284796
2803	15.47284795
2804	15.47284795
2805	15.47284795
2806	15.47284795
2807	15.47284795
2808	15.47284794
2809	15.47284794
2810	15.47284794
2811	15.47284794
2812	15.47284794
2813	15.47284794
2814	15.47284794
2815	15.47284792
2816	15.47284792
2817	15.47284791
2818	15.47284791
2819	15.47284791
2820	15.47284791
2821	15.47284791
2822	15.47284791
2823	15.47284791
2824	15.47284791
2825	15.47284791
2826	15.47284791
2827	15.47284791
2828	15.47284791
2829	15.4728479
2830	15.4728479
2831	15.4728479
2832	15.4728479
2833	15.4728479
2834	15.4728479
2835	15.4728479
2836	15.4728479
2837	15.4728479
2838	15.4728479
2839	15.4728479
2840	15.4728479
2841	15.4728479
2842	15.4728479
2843	15.4728479
2844	15.4728479
2845	15.4728479
2846	15.4728479
2847	15.4728479
2848	15.4728479
2849	15.4728479
2850	15.4728479
2851	15.4728479
2852	15.4728479
2853	15.4728479
2854	15.4728479
2855	15.4728479
2856	15.4728479
2857	15.4728479
2858	15.4728479
2859	15.4728479
2860	15.4728479
2861	15.4728479
2862	15.4728479
2863	15.4728479
2864	15.4728479
2865	15.4728479
2866	15.4728479
2867	15.4728479
2868	15.4728479
2869	15.4728479
2870	15.4728479
2871	15.4728479
2872	15.4728479
2873	15.4728479
2874	15.4728479
2875	15.4728479
2876	15.4728479
2877	15.4728479
2878	15.4728479
2879	15.4728479
2880	15.4728479
2881	15.4728479
2882	15.4728479
2883	15.4728479
2884	15.4728479
2885	15.4728479
2886	15.4728479
2887	15.4728479
2888	15.4728479
2889	15.4728479
2890	15.4728479
2891	15.4728479
2892	15.4728479
2893	15.4728479
2894	15.4728479
2895	15.4728479
2896	15.4728479
2897	15.4728479
2898	15.4728479
2899	15.4728479
2900	15.4728479
2901	15.4728479
2902	15.4728479
2903	15.4728479
2904	15.4728479
2905	15.47284789
2906	15.47284789
2907	15.47284789
2908	15.47284789
2909	15.47284789
2910	15.47284789
2911	15.47284789
2912	15.47284789
2913	15.47284789
2914	15.47284789
2915	15.47284789
2916	15.47284789
2917	15.47284789
2918	15.47284789
2919	15.47284789
2920	15.47284789
2921	15.47284789
2922	15.47284789
2923	15.47284789
2924	15.47284789
2925	15.47284789
2926	15.47284789
2927	15.47284789
2928	15.47284789
2929	15.47284789
2930	15.47284789
2931	15.47284789
2932	15.47284789
2933	15.47284789
2934	15.47284789
2935	15.47284789
2936	15.47284789
2937	15.47284788
2938	15.47284788
2939	15.47284788
2940	15.47284788
2941	15.47284788
2942	15.47284788
2943	15.47284788
2944	15.47284788
2945	15.47284788
2946	15.47284788
2947	15.47284788
2948	15.47284788
2949	15.47284788
2950	15.47284788
2951	15.47284788
2952	15.47284788
2953	15.47284788
2954	15.47284788
2955	15.47284788
2956	15.47284788
2957	15.47284788
2958	15.47284788
2959	15.47284788
2960	15.47284788
2961	15.47284788
2962	15.47284788
2963	15.47284788
2964	15.47284788
2965	15.47284788
2966	15.47284788
2967	15.47284788
2968	15.47284788
2969	15.47284788
2970	15.47284788
2971	15.47284788
2972	15.47284788
2973	15.47284788
2974	15.47284788
2975	15.47284788
2976	15.47284788
2977	15.47284788
2978	15.47284788
2979	15.47284788
2980	15.47284788
2981	15.47284788
2982	15.47284788
2983	15.47284788
2984	15.47284788
2985	15.47284788
2986	15.47284788
2987	15.47284788
2988	15.47284788
2989	15.47284788
2990	15.47284788
2991	15.47284788
2992	15.47284788
2993	15.47284788
2994	15.47284788
2995	15.47284788
2996	15.47284788
2997	15.47284788
2998	15.47284788
2999	15.47284788
3000	15.47284788
3001	15.47284788
3002	15.47284788
3003	15.47284788
3004	15.47284788
3005	15.47284788
3006	15.47284788
3007	15.47284788
3008	15.47284788
3009	15.47284788
3010	15.47284788
3011	15.47284788
3012	15.47284788
3013	15.47284788
3014	15.47284788
3015	15.47284788
3016	15.47284788
3017	15.47284788
3018	15.47284788
3019	15.47284788
3020	15.47284788
3021	15.47284788
3022	15.47284788
3023	15.47284788
3024	15.47284788
3025	15.47284788
3026	15.47284788
3027	15.47284788
3028	15.47284788
3029	15.47284788
3030	15.47284788
3031	15.47284788
3032	15.47284788
3033	15.47284788
3034	15.47284788
3035	15.47284788
3036	15.47284788
3037	15.47284788
3038	15.47284788
3039	15.47284788
3040	15.47284788
3041	15.47284788
3042	15.47284788
3043	15.47284788
3044	15.47284788
3045	15.47284788
3046	15.47284788
3047	15.47284788
3048	15.47284788
3049	15.47284788
3050	15.47284788
3051	15.47284788
3052	15.47284788
3053	15.47284788
3054	15.47284788
3055	15.47284788
3056	15.47284788
3057	15.47284788
3058	15.47284788
3059	15.47284788
3060	15.47284788
3061	15.47284788
3062	15.47284788
3063	15.47284788
3064	15.47284788
3065	15.47284788
3066	15.47284788
3067	15.47284788
3068	15.47284788
3069	15.47284788
3070	15.47284788
3071	15.47284788
3072	15.47284788
3073	15.47284788
3074	15.47284788
3075	15.47284788
3076	15.47284788
3077	15.47284788
3078	15.47284788
3079	15.47284788
3080	15.47284788
3081	15.47284788
3082	15.47284788
3083	15.47284788
3084	15.47284788
3085	15.47284788
3086	15.47284788
3087	15.47284788
3088	15.47284788
3089	15.47284788
3090	15.47284788
3091	15.47284788
3092	15.47284788
3093	15.47284788
3094	15.47284788
3095	15.47284788
3096	15.47284788
3097	15.47284788
3098	15.47284788
3099	15.47284788
3100	15.47284788
3101	15.47284788
3102	15.47284788
3103	15.47284788
3104	15.47284788
3105	15.47284788
3106	15.47284788
3107	15.47284788
3108	15.47284788
3109	15.47284788
3110	15.47284788
3111	15.47284788
3112	15.47284788
3113	15.47284788
3114	15.47284788
3115	15.47284788
3116	15.47284788
3117	15.47284788
3118	15.47284788
3119	15.47284788
3120	15.47284788
3121	15.47284788
3122	15.47284788
3123	15.47284788
3124	15.47284788
3125	15.47284788
3126	15.47284788
3127	15.47284788
3128	15.47284788
3129	15.47284788
3130	15.47284788
3131	15.47284788
3132	15.47284788
3133	15.47284788
3134	15.47284788
3135	15.47284788
3136	15.47284788
3137	15.47284788
3138	15.47284788
3139	15.47284788
3140	15.47284788
3141	15.47284788
3142	15.47284788
3143	15.47284783
3144	15.47284783
3145	15.47284783
3146	15.47284783
3147	15.47284783
3148	15.47284783
3149	15.47284768
3150	15.47284768
3151	15.47284767
3152	15.47284767
3153	15.47284767
3154	15.47284767
3155	15.47284767
3156	15.47284767
3157	15.47284767
3158	15.47284767
3159	15.47284767
3160	15.47284766
3161	15.47284766
3162	15.47284766
3163	15.47284766
3164	15.47284766
3165	15.47284766
3166	15.47284766
3167	15.47284766
3168	15.47284766
3169	15.47284766
3170	15.47284766
3171	15.47284766
3172	15.47284766
3173	15.47284766
3174	15.47284766
3175	15.47284766
3176	15.47284766
3177	15.47284766
3178	15.47284766
3179	15.47284766
3180	15.47284766
3181	15.47284766
3182	15.47284766
3183	15.47284766
3184	15.47284766
3185	15.47284766
3186	15.47284766
3187	15.47284766
3188	15.47284766
3189	15.47284766
3190	15.47284766
3191	15.47284766
3192	15.47284766
3193	15.47284766
3194	15.47284766
3195	15.47284766
3196	15.47284766
3197	15.47284766
3198	15.47284766
3199	15.47284766
3200	15.47284766
3201	15.47284766
3202	15.47284766
3203	15.47284766
3204	15.47284766
3205	15.47284766
3206	15.47284766
3207	15.47284766
3208	15.47284766
3209	15.47284766
3210	15.47284766
3211	15.47284766
3212	15.47284766
3213	15.47284766
3214	15.47284766
3215	15.47284766
3216	15.47284766
3217	15.47284766
3218	15.47284766
3219	15.47284766
